frame_num,is_drowsy,left_eye_closed,right_eye_closed,continuous_time,error_code
1,0,False,False,0.0,
2,0,False,False,0.0,
3,0,False,False,0.0,
4,0,False,False,0.0,
5,0,False,False,0.0,
6,0,False,False,0.0,
7,0,False,False,0.0,
8,0,False,False,0.0,
9,0,False,False,0.0,
10,0,False,False,0.0,
11,0,False,False,0.0,
12,0,False,False,0.0,
13,0,False,False,0.0,
14,0,False,False,0.0,
15,0,False,False,0.0,
16,0,False,False,0.0,
17,0,False,False,0.0,
18,0,False,False,0.0,
19,0,False,False,0.0,
20,0,False,False,0.0,
21,0,False,False,0.0,
22,0,False,False,0.0,
23,0,False,False,0.0,
24,0,False,False,0.0,
25,0,False,False,0.0,
26,0,False,False,0.0,
27,0,False,False,0.0,
28,0,False,False,0.0,
29,0,False,False,0.0,
30,0,False,False,0.0,
31,0,False,False,0.0,
32,0,False,False,0.0,
33,0,False,False,0.0,
34,0,False,False,0.0,
35,0,False,False,0.0,
36,0,False,False,0.0,
37,0,False,False,0.0,
38,0,False,False,0.0,
39,0,False,False,0.0,
40,0,False,False,0.0,
41,0,False,False,0.0,
42,0,False,False,0.0,
43,0,False,False,0.0,
44,0,False,False,0.0,
45,0,False,False,0.0,
46,0,False,False,0.0,
47,0,False,False,0.0,
48,0,False,False,0.0,
49,0,False,False,0.0,
50,0,False,False,0.0,
51,0,False,False,0.0,
52,0,False,False,0.0,
53,0,False,False,0.0,
54,0,False,False,0.0,
55,0,False,False,0.0,
56,0,False,False,0.0,
57,0,False,False,0.0,
58,0,False,False,0.0,
59,0,False,False,0.0,
60,0,False,False,0.0,
61,0,False,False,0.0,
62,0,False,False,0.0,
63,0,False,False,0.0,
64,0,False,False,0.0,
65,0,False,False,0.0,
66,0,False,False,0.0,
67,0,False,False,0.0,
68,0,False,False,0.0,
69,0,False,False,0.0,
70,0,False,False,0.0,
71,0,False,False,0.0,
72,0,False,False,0.0,
73,0,False,False,0.0,
74,0,False,False,0.0,
75,0,False,True,0.0,
76,0,False,True,0.0,
77,0,True,True,0.03333333333333333,
78,0,True,True,0.06666666666666667,
79,0,True,True,0.1,
80,0,True,True,0.13333333333333333,
81,0,True,True,0.16666666666666666,
82,0,True,True,0.19999999999999998,
83,0,True,True,0.2333333333333333,
84,0,True,True,0.26666666666666666,
85,0,True,True,0.3,
86,0,True,True,0.3333333333333333,
87,0,True,True,0.36666666666666664,
88,0,True,True,0.39999999999999997,
89,0,True,True,0.4333333333333333,
90,0,True,True,0.4666666666666666,
91,0,True,True,0.49999999999999994,
92,0,True,True,0.5333333333333333,
93,0,True,True,0.5666666666666667,
94,0,True,True,0.6,
95,0,True,True,0.6333333333333333,
96,0,True,True,0.6666666666666666,
97,0,True,True,0.7,
98,0,True,True,0.7333333333333333,
99,0,True,True,0.7666666666666666,
100,0,True,True,0.7999999999999999,
101,0,True,True,0.8333333333333333,
102,0,True,True,0.8666666666666666,
103,0,True,True,0.8999999999999999,
104,0,True,True,0.9333333333333332,
105,0,True,True,0.9666666666666666,
106,0,True,True,0.9999999999999999,
107,1,True,True,1.0333333333333332,
108,1,True,True,1.0666666666666667,
109,1,True,True,1.1,
110,1,True,True,1.1333333333333335,
111,1,True,True,1.166666666666667,
112,1,True,True,1.2000000000000004,
113,1,True,True,1.2333333333333338,
114,1,True,True,1.2666666666666673,
115,1,True,True,1.3000000000000007,
116,1,True,True,1.3333333333333341,
117,1,True,True,1.3666666666666676,
118,1,True,True,1.400000000000001,
119,1,True,True,1.4333333333333345,
120,1,True,True,1.466666666666668,
121,1,True,True,1.5000000000000013,
122,1,True,True,1.5333333333333348,
123,1,True,True,1.5666666666666682,
124,1,True,True,1.6000000000000016,
125,1,True,True,1.633333333333335,
126,1,True,True,1.6666666666666685,
127,1,True,True,1.700000000000002,
128,1,True,True,1.7333333333333354,
129,1,True,True,1.7666666666666688,
130,1,True,True,1.8000000000000023,
131,1,True,True,1.8333333333333357,
132,1,True,True,1.8666666666666691,
133,1,True,True,1.9000000000000026,
134,1,True,True,1.933333333333336,
135,1,True,True,1.9666666666666694,
136,1,True,True,2.0000000000000027,
137,1,True,True,2.033333333333336,
138,1,True,True,2.066666666666669,
139,1,True,True,2.1000000000000023,
140,1,True,True,2.1333333333333355,
141,1,True,True,2.1666666666666687,
142,1,True,True,2.200000000000002,
143,1,True,True,2.233333333333335,
144,1,True,True,2.2666666666666684,
145,1,True,True,2.3000000000000016,
146,1,True,True,2.333333333333335,
147,1,True,True,2.366666666666668,
148,1,True,True,2.4000000000000012,
149,1,True,True,2.4333333333333345,
150,1,True,True,2.4666666666666677,
151,1,True,True,2.500000000000001,
152,1,True,True,2.533333333333334,
153,1,True,True,2.5666666666666673,
154,1,True,True,2.6000000000000005,
155,1,True,True,2.6333333333333337,
156,1,True,True,2.666666666666667,
157,1,True,True,2.7,
158,1,True,True,2.7333333333333334,
159,1,True,True,2.7666666666666666,
160,1,True,True,2.8,
161,1,True,True,2.833333333333333,
162,1,True,True,2.8666666666666663,
163,1,True,True,2.8999999999999995,
164,1,True,True,2.9333333333333327,
165,1,True,True,2.966666666666666,
166,1,True,True,2.999999999999999,
167,1,True,True,3.0333333333333323,
168,1,True,True,3.0666666666666655,
169,1,True,True,3.0999999999999988,
170,1,True,True,3.133333333333332,
171,1,True,True,3.166666666666665,
172,1,True,True,3.1999999999999984,
173,1,True,True,3.2333333333333316,
174,1,True,True,3.266666666666665,
175,0,False,True,0.0,
176,0,False,True,0.0,
177,0,False,False,0.0,
178,0,False,False,0.0,
179,0,False,False,0.0,
180,0,False,False,0.0,
181,0,False,False,0.0,
182,0,False,False,0.0,
183,0,False,False,0.0,
184,0,False,False,0.0,
185,0,False,False,0.0,
186,0,False,False,0.0,
187,0,False,False,0.0,
188,0,False,False,0.0,
189,0,False,False,0.0,
190,0,False,False,0.0,
191,0,False,False,0.0,
192,0,False,False,0.0,
193,0,False,False,0.0,
194,0,False,False,0.0,
195,0,False,False,0.0,
196,0,False,False,0.0,
197,0,False,False,0.0,
198,0,False,False,0.0,
199,0,False,False,0.0,
200,0,False,False,0.0,
201,0,False,False,0.0,
202,0,False,False,0.0,
203,0,False,False,0.0,
204,0,False,False,0.0,
205,0,False,False,0.0,
206,0,False,False,0.0,
207,0,False,False,0.0,
208,0,False,False,0.0,
209,0,False,False,0.0,
210,0,False,False,0.0,
211,0,False,False,0.0,
212,0,False,False,0.0,
213,0,False,False,0.0,
214,0,False,False,0.0,
215,0,False,False,0.0,
216,0,False,False,0.0,
217,0,False,False,0.0,
218,0,False,False,0.0,
219,0,False,False,0.0,
220,0,False,False,0.0,
221,0,False,False,0.0,
222,0,False,False,0.0,
223,0,False,False,0.0,
224,0,False,False,0.0,
225,0,False,False,0.0,
226,0,False,False,0.0,
227,0,False,False,0.0,
228,0,False,False,0.0,
229,0,False,False,0.0,
230,0,False,False,0.0,
231,0,False,False,0.0,
232,0,False,False,0.0,
233,0,False,False,0.0,
234,0,False,False,0.0,
235,0,False,False,0.0,
236,0,False,False,0.0,
237,0,False,False,0.0,
238,0,False,False,0.0,
239,0,False,False,0.0,
240,0,False,True,0.0,
241,0,False,True,0.0,
242,0,True,True,0.03333333333333333,
243,0,True,True,0.06666666666666667,
244,0,True,True,0.1,
245,0,True,True,0.13333333333333333,
246,0,True,True,0.16666666666666666,
247,0,True,True,0.19999999999999998,
248,0,True,True,0.2333333333333333,
249,0,True,True,0.26666666666666666,
250,0,True,True,0.3,
251,0,True,True,0.3333333333333333,
252,0,True,True,0.36666666666666664,
253,0,True,True,0.39999999999999997,
254,0,True,True,0.4333333333333333,
255,0,True,True,0.4666666666666666,
256,0,True,True,0.49999999999999994,
257,0,True,True,0.5333333333333333,
258,0,True,True,0.5666666666666667,
259,0,True,True,0.6,
260,0,True,True,0.6333333333333333,
261,0,True,True,0.6666666666666666,
262,0,True,True,0.7,
263,0,True,True,0.7333333333333333,
264,0,True,True,0.7666666666666666,
265,0,True,True,0.7999999999999999,
266,0,True,True,0.8333333333333333,
267,0,True,True,0.8666666666666666,
268,0,True,True,0.8999999999999999,
269,0,True,True,0.9333333333333332,
270,0,True,True,0.9666666666666666,
271,0,True,True,0.9999999999999999,
272,1,True,True,1.0333333333333332,
273,1,True,True,1.0666666666666667,
274,1,True,True,1.1,
275,1,True,True,1.1333333333333335,
276,1,True,True,1.166666666666667,
277,1,True,True,1.2000000000000004,
278,1,True,True,1.2333333333333338,
279,1,True,True,1.2666666666666673,
280,1,True,True,1.3000000000000007,
281,1,True,True,1.3333333333333341,
282,1,True,True,1.3666666666666676,
283,1,True,True,1.400000000000001,
284,1,True,True,1.4333333333333345,
285,1,True,True,1.466666666666668,
286,1,True,True,1.5000000000000013,
287,1,True,True,1.5333333333333348,
288,1,True,True,1.5666666666666682,
289,1,True,True,1.6000000000000016,
290,1,True,True,1.633333333333335,
291,1,True,True,1.6666666666666685,
292,1,True,True,1.700000000000002,
293,1,True,True,1.7333333333333354,
294,1,True,True,1.7666666666666688,
295,1,True,True,1.8000000000000023,
296,1,True,True,1.8333333333333357,
297,1,True,True,1.8666666666666691,
298,1,True,True,1.9000000000000026,
299,1,True,True,1.933333333333336,
300,1,True,True,1.9666666666666694,
301,1,True,True,2.0000000000000027,
302,1,True,True,2.033333333333336,
303,1,True,True,2.066666666666669,
304,1,True,True,2.1000000000000023,
305,1,True,True,2.1333333333333355,
306,1,True,True,2.1666666666666687,
307,1,True,True,2.200000000000002,
308,1,True,True,2.233333333333335,
309,1,True,True,2.2666666666666684,
310,1,True,True,2.3000000000000016,
311,1,True,True,2.333333333333335,
312,1,True,True,2.366666666666668,
313,1,True,True,2.4000000000000012,
314,1,True,True,2.4333333333333345,
315,1,True,True,2.4666666666666677,
316,1,True,True,2.500000000000001,
317,1,True,True,2.533333333333334,
318,1,True,True,2.5666666666666673,
319,1,True,True,2.6000000000000005,
320,1,True,True,2.6333333333333337,
321,1,True,True,2.666666666666667,
322,1,True,True,2.7,
323,1,True,True,2.7333333333333334,
324,1,True,True,2.7666666666666666,
325,1,True,True,2.8,
326,1,True,True,2.833333333333333,
327,1,True,True,2.8666666666666663,
328,1,True,True,2.8999999999999995,
329,1,True,True,2.9333333333333327,
330,1,True,True,2.966666666666666,
331,1,True,True,2.999999999999999,
332,1,True,True,3.0333333333333323,
333,1,True,True,3.0666666666666655,
334,1,True,True,3.0999999999999988,
335,1,True,True,3.133333333333332,
336,1,True,True,3.166666666666665,
337,1,True,True,3.1999999999999984,
338,1,True,True,3.2333333333333316,
339,1,True,True,3.266666666666665,
340,1,True,True,3.299999999999998,
341,1,True,True,3.3333333333333313,
342,1,True,True,3.3666666666666645,
343,1,True,True,3.3999999999999977,
344,1,True,True,3.433333333333331,
345,1,True,True,3.466666666666664,
346,1,True,True,3.4999999999999973,
347,1,True,True,3.5333333333333306,
348,1,True,True,3.5666666666666638,
349,1,True,True,3.599999999999997,
350,1,True,True,3.63333333333333,
351,1,True,True,3.6666666666666634,
352,1,True,True,3.6999999999999966,
353,1,True,True,3.73333333333333,
354,1,True,True,3.766666666666663,
355,1,True,True,3.7999999999999963,
356,1,True,True,3.8333333333333295,
357,1,True,True,3.8666666666666627,
358,1,True,True,3.899999999999996,
359,1,True,True,3.933333333333329,
360,1,True,True,3.9666666666666623,
361,1,True,True,3.9999999999999956,
362,1,True,True,4.033333333333329,
363,1,True,True,4.066666666666662,
364,1,True,True,4.099999999999995,
365,1,True,True,4.133333333333328,
366,1,True,True,4.166666666666662,
367,0,False,True,0.0,
368,0,False,False,0.0,
369,0,False,False,0.0,
370,0,False,False,0.0,
371,0,False,False,0.0,
372,0,False,False,0.0,
