frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,triangle_area,eye_distance,sunglasses_detected,eye_roi_width,eye_roi_height,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
11,0.22878236052039608,0.2185280009683116,0.7,-0.5,-17.0,53.60617005871822,0.6804368867057626,-1,-34,2754.5,109.04127658827184,True,80,48,0.4283755123615265,0.4890822172164917,0.020867405459284782,0.5987993478775024,0.49484488368034363,0.01631748117506504,0.5110395550727844,0.5977784395217896,-0.057226549834012985,0.5122919082641602,0.4861114025115967,-0.019597619771957397,328,252
12,0.23381749747907998,0.21450336034704318,0.7,-0.5,-17.0,54.002980188704875,0.6876453188234194,-1,-34,2784.5,109.07336980216573,True,80,48,0.4283583164215088,0.48852676153182983,0.02048121951520443,0.5987091064453125,0.49597662687301636,0.015965532511472702,0.5108302235603333,0.5986012816429138,-0.057545460760593414,0.5120992064476013,0.48610779643058777,-0.020277313888072968,327,253
13,0.2342752171685526,0.2115325727114935,0.7,-0.5,-17.0,53.83422496489047,0.6876453188234194,-1,-34,2784.5,109.07336980216573,True,80,48,0.42859822511672974,0.4878692626953125,0.02064303308725357,0.5992163419723511,0.4965428113937378,0.016121309250593185,0.5108948945999146,0.59861820936203,-0.05707446485757828,0.5123932361602783,0.48648136854171753,-0.019814936444163322,327,253
14,0.2324445564224811,0.22110663502300676,0.7,-0.5,-17.0,53.84539238380199,0.68738482481996,-1,-34,2756.0,109.04127658827184,True,82,48,0.42842182517051697,0.489618182182312,0.020983286201953888,0.5998407602310181,0.49607330560684204,0.015768304467201233,0.510350227355957,0.598470151424408,-0.057326171547174454,0.5119502544403076,0.48631253838539124,-0.02001933939754963,327,253
15,0.23182737169516796,0.22182893668004977,0.7,-0.5,-17.5,54.06008901116847,0.6943980612287278,-1,-35,2839.0,109.07336980216573,True,80,48,0.4297983944416046,0.48694607615470886,0.02065134420990944,0.6005529165267944,0.4937552809715271,0.016011720523238182,0.511087954044342,0.5980013608932495,-0.057530127465724945,0.5130667686462402,0.4854070842266083,-0.0202350914478302,328,252
16,0.23291513196422922,0.22098618355672953,0.7,-0.5,-17.5,54.07225419218769,0.6875663918122551,-1,-35,2835.5,110.04090148667449,True,82,48,0.4296845495700836,0.48686590790748596,0.02062242291867733,0.6008033156394958,0.4936257600784302,0.016210157424211502,0.511766791343689,0.5976930260658264,-0.05763344094157219,0.5133851766586304,0.4850631654262543,-0.020216956734657288,328,251
17,0.2310803216862324,0.2238198773568248,0.7,-0.5,-17.0,53.82439764261041,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.4287106692790985,0.4884945750236511,0.021196046844124794,0.6005804538726807,0.493491530418396,0.016920393332839012,0.5119511485099792,0.5972538590431213,-0.05766228586435318,0.5132519602775574,0.4851331114768982,-0.019326798617839813,328,252
18,0.23518532689220312,0.21711455818712364,0.7,0.0,-17.0,54.11266125703243,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.42939552664756775,0.48752233386039734,0.02013676054775715,0.6003677845001221,0.49355319142341614,0.016286073252558708,0.5126996040344238,0.5976266860961914,-0.05730447173118591,0.5139732360839844,0.48490476608276367,-0.020044315606355667,328,252
19,0.23453374642651226,0.22448513699790235,0.7,-0.5,-17.0,53.851638883584,0.6809437453161918,-1,-34,2809.0,110.07270324653611,True,82,48,0.4291907548904419,0.4874824285507202,0.02042045071721077,0.6002596020698547,0.49399808049201965,0.016728118062019348,0.5118676424026489,0.5975693464279175,-0.05776115134358406,0.5133374929428101,0.48539555072784424,-0.020002156496047974,328,252
20,0.23626973446506888,0.2194790019836943,0.7,-0.5,-17.5,53.89286667926288,0.6937627702105948,-1,-35,2807.5,109.00458705944443,True,80,48,0.4288400411605835,0.48750463128089905,0.020603930577635765,0.5996403694152832,0.4913598895072937,0.016670256853103638,0.5115442276000977,0.5963249206542969,-0.05740147829055786,0.5128288865089417,0.48406118154525757,-0.01965388096868992,328,251
21,0.23215976600268662,0.22529094726979387,0.7,-0.5,-17.5,53.983744641299715,0.6940155268692114,-1,-35,2835.5,109.01834707974616,True,80,48,0.4288232922554016,0.48720240592956543,0.020277418196201324,0.5996235013008118,0.49063464999198914,0.01647520251572132,0.5117040276527405,0.59632807970047,-0.0576607845723629,0.5126358270645142,0.483868807554245,-0.020254647359251976,328,251
22,0.22882649196460858,0.2246162938913742,0.7,-0.5,-17.5,54.007341912048595,0.68738482481996,-1,-35,2809.0,109.04127658827184,True,82,48,0.42873838543891907,0.48665809631347656,0.020367750898003578,0.5999400615692139,0.4921340346336365,0.01680072210729122,0.5117717981338501,0.5969976782798767,-0.05732687935233116,0.5130859613418579,0.48449602723121643,-0.019741017371416092,328,251
23,0.2327558374012861,0.22072254856812093,0.7,-0.5,-17.5,54.12324525221993,0.68738482481996,-1,-35,2809.0,109.04127658827184,True,82,48,0.42825233936309814,0.4866839349269867,0.020725011825561523,0.5999714136123657,0.4921610951423645,0.016510313376784325,0.5111926198005676,0.5960032343864441,-0.05759692192077637,0.5126450657844543,0.4832631051540375,-0.019862394779920578,328,251
24,0.23566887831637387,0.229211917815652,0.7,0.0,-17.0,53.68872382292348,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.4277491569519043,0.48744237422943115,0.02070169895887375,0.5998628735542297,0.49172142148017883,0.01697649247944355,0.51134192943573,0.59576815366745,-0.05789123475551605,0.5124607682228088,0.48392659425735474,-0.019816966727375984,327,251
25,0.2321485927087882,0.2259753100470705,0.7,-0.5,-17.0,53.93072469517466,0.6940155268692114,-1,-34,2782.0,109.01834707974616,True,82,48,0.4283631145954132,0.4862250089645386,0.020681755617260933,0.599903404712677,0.49160879850387573,0.016204148530960083,0.5108101963996887,0.5957608222961426,-0.057605329900979996,0.5124637484550476,0.4834267795085907,-0.020066188648343086,327,251
26,0.23666349389234767,0.22373063259422937,0.7,0.0,-17.5,53.98935959580531,0.6873780353302165,0,-35,2861.0,110.01818031580054,True,82,48,0.4279160499572754,0.4868166744709015,0.020381759852170944,0.5996987223625183,0.49137747287750244,0.017204400151968002,0.5117440819740295,0.5958399772644043,-0.05810590088367462,0.512498140335083,0.48336663842201233,-0.019969312474131584,327,251
27,0.2335326584881573,0.21894345339365556,0.7,-0.5,-17.0,54.05315487123191,0.68738482481996,-1,-34,2756.0,109.04127658827184,True,80,48,0.4281958043575287,0.4858380854129791,0.020801419392228127,0.5987205505371094,0.4925139546394348,0.016460970044136047,0.5107271671295166,0.5952959060668945,-0.05722108110785484,0.5122612714767456,0.4827037453651428,-0.019546430557966232,327,251
28,0.2315111293087742,0.22172027855179519,0.7,0.0,-17.0,53.60438597891302,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.4277419149875641,0.48740071058273315,0.020764432847499847,0.5992594361305237,0.4916967749595642,0.016496185213327408,0.5109480023384094,0.5948402881622314,-0.057737525552511215,0.5120428800582886,0.48317402601242065,-0.020033936947584152,327,251
29,0.23228789651548978,0.22488177589911965,0.7,0.0,-17.0,53.98436771382586,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.42767444252967834,0.4862019121646881,0.020701013505458832,0.5994462370872498,0.49031496047973633,0.016463981941342354,0.5113276243209839,0.5945887565612793,-0.0574321411550045,0.512217104434967,0.4821275770664215,-0.0197271890938282,327,251
30,0.23380773220858295,0.22263134092070427,0.7,0.0,-17.0,54.12607768568542,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.4278237521648407,0.4857591390609741,0.02030917815864086,0.5996365547180176,0.4906231462955475,0.017321795225143433,0.5118884444236755,0.5952274799346924,-0.0578562431037426,0.5127158164978027,0.48247021436691284,-0.01974630169570446,327,251
31,0.23101985393671984,0.22308744459992408,0.7,-0.5,-17.0,53.80566060554348,0.6805524831125445,-1,-34,2832.0,111.01801655587259,True,82,48,0.42707568407058716,0.48635536432266235,0.02087324485182762,0.6003742218017578,0.4914596378803253,0.01711302436888218,0.5116795301437378,0.5950114727020264,-0.05750858411192894,0.512603759765625,0.48292312026023865,-0.01945021189749241,328,251
32,0.22948231699458527,0.22790373854541587,0.7,0.0,-17.0,53.61028244349173,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.42750442028045654,0.4873560070991516,0.020701410248875618,0.5998818874359131,0.49172401428222656,0.016543004661798477,0.5114522576332092,0.5957884192466736,-0.05751882866024971,0.5123830437660217,0.48410722613334656,-0.01984095759689808,327,251
33,0.23168303230828557,0.22354276890091782,0.7,0.0,-17.0,53.60789421827869,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.42800766229629517,0.4865001142024994,0.020073557272553444,0.5994118452072144,0.48963209986686707,0.01638120226562023,0.5120065212249756,0.5951518416404724,-0.05744802951812744,0.512874960899353,0.4834747314453125,-0.020216505974531174,327,251
34,0.2273923288421285,0.21792055254676077,0.7,-0.5,-17.0,53.78427342448355,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.42837631702423096,0.48678433895111084,0.021288201212882996,0.6001461744308472,0.4911038279533386,0.01648869179189205,0.5116291046142578,0.5953062176704407,-0.057137299329042435,0.5126140117645264,0.4832633435726166,-0.019211942330002785,328,251
35,0.2328244303766687,0.22792289620004527,0.7,-0.5,-17.0,53.85749035837661,0.6871276031115029,-1,-34,2781.0,109.01834707974616,True,82,48,0.42893606424331665,0.4868246614933014,0.020890483632683754,0.5999960899353027,0.49027836322784424,0.016829682514071465,0.512054443359375,0.5953607559204102,-0.057256780564785004,0.5127761363983154,0.4831617772579193,-0.01941988617181778,328,251
36,0.22964595024296355,0.227545365754693,0.7,0.0,-17.5,54.22318010337748,0.6870649309623946,0,-35,2833.0,110.00454536063498,True,82,48,0.42891937494277954,0.4864327311515808,0.020093105733394623,0.6004197001457214,0.48793134093284607,0.016576474532485008,0.5128049254417419,0.595544159412384,-0.05754189193248749,0.5134111046791077,0.48258209228515625,-0.019982507452368736,328,250
37,0.22900807049741082,0.2234874862749486,0.7,-0.5,-17.0,53.963911085623785,0.6871276031115029,-1,-34,2781.0,109.01834707974616,True,80,48,0.430315226316452,0.48548424243927,0.0207652747631073,0.6007557511329651,0.49085256457328796,0.016091475263237953,0.512589156627655,0.5955366492271423,-0.056879255920648575,0.5139630436897278,0.48312675952911377,-0.019556229934096336,329,251
38,0.23024712427161123,0.22734308793307487,0.7,-0.5,-17.5,54.098911198231725,0.6871244320587448,-1,-35,2859.0,111.00450441310929,True,82,48,0.42965152859687805,0.48637479543685913,0.020645055919885635,0.6016297340393066,0.48914575576782227,0.016591066494584084,0.512592613697052,0.595022439956665,-0.05755641683936119,0.5135989189147949,0.48232436180114746,-0.019864661619067192,329,250
39,0.23122066496511973,0.22650043433686692,0.7,-0.5,-17.0,53.81443978499365,0.6809437453161918,-1,-34,2809.0,110.07270324653611,True,82,48,0.43036288022994995,0.4852140545845032,0.020760459825396538,0.6017925143241882,0.4931415915489197,0.016360023990273476,0.5126160383224487,0.5951939225196838,-0.05720493569970131,0.5142905116081238,0.4831027388572693,-0.019667673856019974,329,251
40,0.23419178591944667,0.2179788902638598,0.7,0.0,-17.0,53.60871076775524,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.42944520711898804,0.487155556678772,0.02108040079474449,0.6010093688964844,0.49063432216644287,0.01676935702562332,0.5125864148139954,0.5944801568984985,-0.057584233582019806,0.5135274529457092,0.4828023910522461,-0.019484851509332657,328,251
41,0.23341001633471747,0.22989536054684398,0.7,-0.5,-17.0,53.81803347933226,0.6809437453161918,-1,-34,2809.0,110.07270324653611,True,82,48,0.43064093589782715,0.4845215082168579,0.020152490586042404,0.6017943024635315,0.49172869324684143,0.017293743789196014,0.5133641362190247,0.5951107144355774,-0.057067275047302246,0.5150445103645325,0.48301219940185547,-0.01923254504799843,329,251
42,0.2420751936223273,0.22687276960609012,0.7,-0.5,-17.0,53.334864052813,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.42987847328186035,0.48569241166114807,0.020466094836592674,0.6024651527404785,0.490836501121521,0.017627838999032974,0.5139527320861816,0.5940132737159729,-0.05745795741677284,0.5150768756866455,0.48290908336639404,-0.019163986667990685,329,251
43,0.2354581427811578,0.21617878736839616,0.7,-0.5,-17.5,53.78119540371299,0.6875663918122551,-1,-35,2835.5,110.04090148667449,True,82,48,0.43028298020362854,0.4847167134284973,0.01988089829683304,0.6016843318939209,0.49084416031837463,0.01620965637266636,0.5134633779525757,0.5943224430084229,-0.05722101032733917,0.5147044658660889,0.48229050636291504,-0.020389089360833168,329,250
44,0.23200320961545778,0.22390013202291423,0.7,-0.5,-17.0,53.17679637338849,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.4297538995742798,0.48715606331825256,0.020624319091439247,0.6016672849655151,0.49139195680618286,0.017204279080033302,0.5137519240379333,0.593880832195282,-0.057658854871988297,0.5146319270133972,0.48310205340385437,-0.019524507224559784,329,251
45,0.22453920187087809,0.21874449131439638,0.7,-0.5,-17.5,53.88338230842285,0.6937627702105948,-1,-35,2807.5,109.00458705944443,True,80,48,0.4306733012199402,0.48579007387161255,0.020689046010375023,0.6008378863334656,0.48952361941337585,0.016816020011901855,0.5137601494789124,0.5946121215820312,-0.05752961337566376,0.5147444605827332,0.4823627471923828,-0.019795002415776253,329,250
46,0.22806481354082028,0.22263616137437525,0.7,-0.5,-17.0,53.42352865555064,0.6806200823731288,-1,-34,2780.5,110.04090148667449,True,82,48,0.4303816258907318,0.4855930507183075,0.02118152193725109,0.6018551588058472,0.49366819858551025,0.01717940717935562,0.5132820010185242,0.5943549275398254,-0.057732172310352325,0.5146011114120483,0.4830698072910309,-0.019247649237513542,329,251
47,0.2349348656161921,0.22604783811549908,0.7,-0.5,-17.0,53.49426251556709,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.4301399290561676,0.48604702949523926,0.020675502717494965,0.6018204689025879,0.490949422121048,0.01729217916727066,0.5135759711265564,0.5939893126487732,-0.05744479224085808,0.5143017768859863,0.4825471341609955,-0.019324813038110733,329,251
48,0.22995985044542885,0.22141879318075988,0.7,-0.5,-17.0,53.22442995803766,0.6806200823731288,-1,-34,2780.5,110.04090148667449,True,82,48,0.43012136220932007,0.485085666179657,0.020865747705101967,0.602382481098175,0.4906653165817261,0.01707645133137703,0.5139274597167969,0.5935163497924805,-0.05731583014130592,0.5149428248405457,0.4826403856277466,-0.0192665234208107,329,250
49,0.22856312297910392,0.21979121977244365,0.7,-0.5,-17.0,53.50766901819744,0.6801666522221077,-1,-34,2752.0,110.01818031580054,True,82,48,0.43011996150016785,0.48554664850234985,0.02121269516646862,0.6016450524330139,0.4897459149360657,0.017353150993585587,0.5135574340820312,0.5928064584732056,-0.057682741433382034,0.5145788788795471,0.4813404679298401,-0.019152484834194183,329,250
50,0.22898986401311708,0.22531980203938728,0.7,-0.5,-17.0,53.987707641570545,0.6739274795225829,-1,-34,2805.0,111.04053313993049,True,82,48,0.4296378791332245,0.4847824275493622,0.021032173186540604,0.6019625663757324,0.48975861072540283,0.017408326268196106,0.5138095617294312,0.5933773517608643,-0.05753853917121887,0.5148665904998779,0.4809117913246155,-0.019083039835095406,329,250
51,0.23388518229506494,0.2247998887648986,0.7,-0.5,-17.0,53.70978611462826,0.6809437453161918,-1,-34,2809.0,110.07270324653611,True,82,48,0.430210143327713,0.48540934920310974,0.020881226286292076,0.6022059917449951,0.4927580952644348,0.017129575833678246,0.5136920213699341,0.5943018198013306,-0.05706235021352768,0.5149741172790527,0.482419490814209,-0.01900409534573555,329,251
52,0.23552263922599181,0.22644405808901408,0.7,-0.5,-17.0,53.464550440305764,0.6806200823731288,-1,-34,2780.5,110.04090148667449,True,82,48,0.4298981726169586,0.4858861565589905,0.02026360295712948,0.6025454998016357,0.4921601414680481,0.017807623371481895,0.5140492916107178,0.5944001078605652,-0.057463835924863815,0.5153368711471558,0.4830288589000702,-0.019356247037649155,329,251
53,0.23201196062829893,0.22725241364726348,0.7,0.0,-17.0,53.32610211129849,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.43052637577056885,0.4848354160785675,0.020299527794122696,0.6028551459312439,0.4895121455192566,0.017787834629416466,0.5144424438476562,0.5932263135910034,-0.05744238197803497,0.5155388116836548,0.4821398854255676,-0.01921631395816803,329,250
54,0.22287430271725603,0.21975004277630544,0.7,0.0,-17.0,53.74250504932181,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.42987439036369324,0.485897034406662,0.020771779119968414,0.6023048162460327,0.49125584959983826,0.018002163618803024,0.5147583484649658,0.5941810607910156,-0.05777354910969734,0.5155270099639893,0.48222219944000244,-0.019027838483452797,329,251
55,0.23023845032612875,0.22161718634752436,0.7,0.0,-17.0,53.635576843468385,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.430483877658844,0.48559048771858215,0.020023981109261513,0.6029863357543945,0.48968935012817383,0.017394764348864555,0.514643669128418,0.5939403772354126,-0.05775956064462662,0.515556812286377,0.48220622539520264,-0.019895333796739578,329,251
56,0.2315497027279449,0.2285349450190531,0.7,0.0,-17.0,53.48921257237008,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.4300118684768677,0.48562344908714294,0.020525915548205376,0.6023675203323364,0.4902421832084656,0.017590424045920372,0.5146949291229248,0.5940212607383728,-0.0576021708548069,0.515164315700531,0.48258715867996216,-0.019374128431081772,329,251
57,0.23094498976947186,0.22497718068486136,0.7,0.0,-17.0,53.66006445885058,0.6804324970235087,0,-34,2806.0,110.01818031580054,True,82,48,0.43116632103919983,0.48546135425567627,0.020482707768678665,0.6019972562789917,0.49000561237335205,0.017019180580973625,0.5141133666038513,0.5937680602073669,-0.05721433088183403,0.5151512026786804,0.48198482394218445,-0.01952982507646084,329,251
58,0.23482214578968585,0.22420795511135766,0.7,-0.5,-17.0,53.431838050172495,0.6804368867057626,-1,-34,2754.5,109.04127658827184,True,82,48,0.4312658905982971,0.48532918095588684,0.02128792367875576,0.6030163168907166,0.4901094138622284,0.01753830350935459,0.5147188305854797,0.5930371284484863,-0.057307709008455276,0.5157895684242249,0.4817299544811249,-0.018780622631311417,330,250
59,0.22670460403391313,0.22404508547828736,0.7,-0.5,-17.0,53.81167781193914,0.6806200823731288,-1,-34,2780.5,110.04090148667449,True,82,48,0.4322839677333832,0.4842947721481323,0.020850850269198418,0.6033057570457458,0.4901161789894104,0.017255287617444992,0.5145145058631897,0.5933868885040283,-0.0574181042611599,0.516171932220459,0.4813010096549988,-0.01923425681889057,330,250
60,0.22949907218684865,0.22134970888569042,0.7,-0.5,-17.0,53.82196330298932,0.6869932465523586,-1,-34,2727.5,109.01834707974616,True,82,48,0.4315339922904968,0.48542508482933044,0.02112908847630024,0.6023473739624023,0.4910842776298523,0.017169397324323654,0.5139188170433044,0.593741238117218,-0.057457633316516876,0.5155910849571228,0.48163431882858276,-0.019146986305713654,329,250
61,0.2296750436700498,0.22773422199803306,0.7,-0.5,-17.5,53.616366090860986,0.68738482481996,-1,-35,2809.0,109.04127658827184,True,82,48,0.43143242597579956,0.4843120872974396,0.020645394921302795,0.6027626991271973,0.4913979172706604,0.01756168343126774,0.514907956123352,0.5942880511283875,-0.05745922029018402,0.5160390734672546,0.4825974702835083,-0.019167838618159294,330,250
62,0.23370153216759904,0.22539052226844075,0.7,-0.5,-17.0,53.34869897411665,0.6739274795225829,-1,-34,2805.0,111.04053313993049,True,82,48,0.43030813336372375,0.4846457540988922,0.020662469789385796,0.6032628417015076,0.49044209718704224,0.017287589609622955,0.5145909786224365,0.5929067730903625,-0.05757126212120056,0.5159980654716492,0.4817794859409332,-0.019386183470487595,330,250
63,0.23267803486344305,0.23242300567378193,0.7,-0.5,-17.0,53.44476965446951,0.6805524831125445,-1,-34,2832.0,111.01801655587259,True,82,48,0.43089547753334045,0.48412805795669556,0.020912792533636093,0.603181004524231,0.48941999673843384,0.0171470046043396,0.5144820809364319,0.5925921201705933,-0.05743102729320526,0.5160423517227173,0.4812682867050171,-0.019242050126194954,330,250
64,0.23290429643469276,0.22941575555061394,0.7,-0.5,-17.0,53.57345683641601,0.6872487435910906,-1,-34,2807.0,110.01818031580054,True,82,48,0.43139660358428955,0.48427683115005493,0.02072136476635933,0.6034631729125977,0.48951125144958496,0.017648031935095787,0.5152149796485901,0.5928489565849304,-0.05777204409241676,0.5164169073104858,0.4812490940093994,-0.01931876502931118,330,250
65,0.23192275735518342,0.22720632429153353,0.7,-0.5,-17.0,53.67785946154514,0.6806200823731288,-1,-34,2780.5,110.04090148667449,True,82,48,0.4312591552734375,0.48432713747024536,0.020589178428053856,0.6033530831336975,0.49024149775505066,0.017930060625076294,0.5156241655349731,0.5930869579315186,-0.057552967220544815,0.516520619392395,0.48126447200775146,-0.019048359245061874,330,250
66,0.22932534210957978,0.22006424228430144,0.7,0.0,-17.0,53.61762997248084,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.4311755895614624,0.48508501052856445,0.021223844960331917,0.6030140519142151,0.4901164174079895,0.017805034294724464,0.5147916078567505,0.5932822227478027,-0.057720158249139786,0.5159845352172852,0.4815901517868042,-0.018982600420713425,329,250
67,0.2251874422867653,0.22102387317716982,0.7,-0.5,-17.0,53.430937898260645,0.6804368867057626,-1,-34,2754.5,109.04127658827184,True,82,48,0.4314020574092865,0.4848195016384125,0.020786102861166,0.602230966091156,0.49141716957092285,0.0177351925522089,0.5149174332618713,0.5933837890625,-0.057524535804986954,0.515963613986969,0.48207807540893555,-0.019009552896022797,330,250
68,0.22499772849368221,0.21884436193028206,0.7,0.0,-17.0,53.74851782074694,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.43123242259025574,0.485052227973938,0.020496424287557602,0.6026281714439392,0.48968732357025146,0.01750250905752182,0.5154598355293274,0.5935861468315125,-0.057528965175151825,0.516110360622406,0.481613427400589,-0.019397340714931488,329,250
69,0.22763147779716125,0.22400712176489174,0.7,0.0,-17.0,53.06333516493643,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.4310755133628845,0.4848371148109436,0.02112516388297081,0.6026952862739563,0.4912751615047455,0.017348332330584526,0.5145227313041687,0.5928602814674377,-0.05727849900722504,0.5157895088195801,0.4823245704174042,-0.018992498517036438,329,250
70,0.22925853556079415,0.22072353203194955,0.7,-0.5,-17.0,53.57195408713798,0.6804368867057626,-1,-34,2754.5,109.04127658827184,True,82,48,0.4315039813518524,0.48510468006134033,0.021064767614006996,0.6028053760528564,0.4905870258808136,0.01748797670006752,0.5146485567092896,0.5928292274475098,-0.057567745447158813,0.515776515007019,0.48123112320899963,-0.019173430278897285,330,250
71,0.232944206891613,0.2242837852192814,0.7,0.0,-17.0,53.40538296471553,0.6737460701896315,0,-34,2779.0,110.04090148667449,True,82,48,0.4305674731731415,0.48515966534614563,0.021418225020170212,0.6027951240539551,0.49088048934936523,0.01786571741104126,0.5147005915641785,0.5928516983985901,-0.05770812928676605,0.5157204866409302,0.48159879446029663,-0.018767617642879486,329,250
72,0.2263625185698435,0.22587295167668364,0.7,0.0,-17.0,53.57008749096025,0.6799862244622,0,-34,2778.0,110.00454536063498,True,82,48,0.43107447028160095,0.4860842823982239,0.02086004614830017,0.6031247973442078,0.4886752665042877,0.017403973266482353,0.514850378036499,0.5932178497314453,-0.05775991454720497,0.5157273411750793,0.48161962628364563,-0.019444480538368225,329,250
