frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,triangle_area,eye_distance,sunglasses_detected,eye_roi_width,eye_roi_height,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
21,0.2014529488811647,0.18404959045960914,1.0,1.0,-16.5,54.79358147194252,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.4362184703350067,0.502957284450531,0.015755683183670044,0.6018022298812866,0.5005824565887451,0.018083371222019196,0.5228549242019653,0.6046979427337646,-0.05860503017902374,0.5199097990989685,0.4906122088432312,-0.022394757717847824,332,257
22,0.19831489029228133,0.18855105914074116,1.0,1.0,-16.5,54.83066098045063,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.43604737520217896,0.5029137134552002,0.015839606523513794,0.6021122932434082,0.5002865195274353,0.01744045689702034,0.5223537683486938,0.6051400899887085,-0.05872197821736336,0.5198455452919006,0.4909585118293762,-0.02275186777114868,332,257
23,0.20127700048645725,0.19036039467251017,1.0,1.0,-16.5,54.82015276680631,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.43597233295440674,0.5031907558441162,0.015806173905730247,0.6016107797622681,0.5005652904510498,0.017875922843813896,0.5228134989738464,0.6052895784378052,-0.05810048431158066,0.519873857498169,0.4911482036113739,-0.02220424823462963,332,257
24,0.199300073392268,0.18509018330119117,1.0,1.0,-16.5,54.55271759728556,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.4361388087272644,0.5027934908866882,0.016212111338973045,0.6015533208847046,0.5008859634399414,0.018061591312289238,0.5223993062973022,0.6044628024101257,-0.0583072304725647,0.5198789834976196,0.4908609986305237,-0.022008007392287254,332,257
25,0.20186561330308228,0.19007200001010033,1.0,1.0,-16.5,54.85655719367152,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4357108175754547,0.503187358379364,0.016104916110634804,0.602088987827301,0.5007381439208984,0.018040666356682777,0.5224280953407288,0.6054521203041077,-0.05870528146624565,0.5200864672660828,0.49121028184890747,-0.022328196093440056,332,257
26,0.20561934180837826,0.18681084740885273,1.0,1.0,-16.5,54.58164444612435,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4357970058917999,0.5033164620399475,0.016486655920743942,0.6015899181365967,0.5010597705841064,0.01823616586625576,0.5221100449562073,0.6044707298278809,-0.058404408395290375,0.5197312831878662,0.49080321192741394,-0.021751193329691887,332,257
27,0.20517932976894088,0.183046619723335,1.0,1.0,-16.5,54.65768431948041,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4357922673225403,0.5029546022415161,0.016354283317923546,0.6014607548713684,0.5010353922843933,0.01821278966963291,0.5222309827804565,0.6048731803894043,-0.05847325921058655,0.5196791291236877,0.49105384945869446,-0.021819064393639565,332,257
28,0.200291255986527,0.18305587242284455,1.0,1.0,-16.5,54.78842951257476,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43581950664520264,0.5034438371658325,0.016380013898015022,0.601373016834259,0.5012840032577515,0.01799704320728779,0.5219555497169495,0.6052089333534241,-0.05858415737748146,0.5194668173789978,0.49111461639404297,-0.02200084738433361,332,257
29,0.2025560069515797,0.18255921002756045,1.0,1.0,-16.5,54.76858135429904,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4356800615787506,0.5030438303947449,0.016425902023911476,0.6017743945121765,0.5009787082672119,0.01801297627389431,0.5224673748016357,0.6049622297286987,-0.05837825685739517,0.5196110010147095,0.490924596786499,-0.021848198026418686,332,257
30,0.20493740535407373,0.18692309086807088,1.0,1.0,-16.5,54.633567128906826,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4356868863105774,0.5031787753105164,0.016442786902189255,0.6011703610420227,0.5006862878799438,0.017749933525919914,0.5223944187164307,0.6048102378845215,-0.05831317603588104,0.5193842649459839,0.49106109142303467,-0.021936021745204926,332,257
31,0.20090378847167403,0.18673377545179692,1.0,1.0,-16.5,54.50385171669475,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4357166588306427,0.5031312704086304,0.016508616507053375,0.6016550660133362,0.5008611083030701,0.01842479780316353,0.5228607654571533,0.6044951677322388,-0.058357082307338715,0.5199986100196838,0.4910096228122711,-0.021664025261998177,332,257
32,0.20191354149300333,0.19462054984675287,1.0,1.0,-16.5,54.79557352041892,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4358921945095062,0.5032098293304443,0.015767961740493774,0.6014897227287292,0.5004711151123047,0.01822902075946331,0.5232362747192383,0.6049059629440308,-0.058420147746801376,0.520132839679718,0.49082353711128235,-0.022204695269465446,332,257
33,0.2012842495552256,0.18525793785704336,1.0,1.0,-16.5,54.52821941045738,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4357178211212158,0.5031630396842957,0.016199318692088127,0.6018178462982178,0.5004382729530334,0.018122494220733643,0.5226683616638184,0.6043976545333862,-0.058672916144132614,0.5199815630912781,0.4908536970615387,-0.022052228450775146,332,257
34,0.2011598010772903,0.1926583212449396,1.0,1.0,-16.5,54.98182547918315,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.43571144342422485,0.5036059021949768,0.016209371387958527,0.6017218232154846,0.500922441482544,0.018327973783016205,0.5227752923965454,0.605664074420929,-0.05882538855075836,0.5198927521705627,0.4911831021308899,-0.022193172946572304,332,257
35,0.20149161410043462,0.18925873694822531,1.0,1.0,-16.5,54.81665725618883,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.4356694519519806,0.503237247467041,0.016115525737404823,0.6019254922866821,0.5009934306144714,0.017699943855404854,0.5225896239280701,0.6050679087638855,-0.05864615738391876,0.5198420882225037,0.49092531204223633,-0.02239268831908703,332,257
36,0.2018633037032494,0.18395371695503607,1.0,1.0,-16.5,54.556927863631934,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.435943603515625,0.5030820369720459,0.01614205166697502,0.6015203595161438,0.5011391043663025,0.017662378028035164,0.5227391123771667,0.6045339107513428,-0.05830332264304161,0.5199453830718994,0.49093469977378845,-0.022242899984121323,332,257
37,0.20340689224599157,0.18765711168757696,1.0,1.0,-16.5,54.790309920992634,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.43619197607040405,0.5033198595046997,0.016448093578219414,0.6016292572021484,0.5009780526161194,0.01798628643155098,0.5228405594825745,0.6050701141357422,-0.058422382920980453,0.520015299320221,0.49098581075668335,-0.02185739576816559,332,257
38,0.1958697570457136,0.18537259381153143,1.0,1.0,-16.5,54.79733412172123,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.43617719411849976,0.5029566884040833,0.016258513554930687,0.602384626865387,0.5004333257675171,0.018079709261655807,0.5228093266487122,0.6054038405418396,-0.05860203132033348,0.5202986001968384,0.4912918210029602,-0.022193316370248795,332,257
39,0.2000870992282087,0.18713300473671346,1.0,1.0,-16.5,54.9661083521792,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4362238049507141,0.503151535987854,0.0151191595941782,0.6024442911148071,0.5003780722618103,0.01808062195777893,0.5234751105308533,0.6059766411781311,-0.05827298387885094,0.5207657217979431,0.4915209114551544,-0.022548425942659378,333,257
40,0.19975892491195313,0.18702437260511334,1.0,1.0,-17.0,55.10809756373156,0.6796231182915479,2,-34,2677.5,106.00471687618433,False,78,46,0.43620795011520386,0.5035557746887207,0.015489278361201286,0.602425217628479,0.5004442930221558,0.01776188239455223,0.5232641696929932,0.6065189838409424,-0.05835175886750221,0.520305871963501,0.4917782247066498,-0.02266080118715763,332,257
41,0.19689031392869255,0.1867353916460351,1.0,1.0,-17.0,55.264544271052394,0.6730229683240894,2,-34,2678.0,106.00471687618433,False,78,46,0.4359004497528076,0.5031028985977173,0.015811320394277573,0.601476788520813,0.5008432865142822,0.018282640725374222,0.5227689743041992,0.6065187454223633,-0.058365944772958755,0.5200133323669434,0.4914429187774658,-0.022134708240628242,332,257
42,0.19807205584986579,0.1885663828427376,1.0,1.0,-16.5,54.899869066787275,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4358154535293579,0.503352701663971,0.016547895967960358,0.6013035774230957,0.5009005069732666,0.017932461574673653,0.5221658945083618,0.6058090925216675,-0.05806843191385269,0.5196355581283569,0.491484135389328,-0.021815141662955284,332,257
43,0.20195852321635582,0.19189115724684253,1.0,1.0,-16.5,54.69412946579949,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.43561217188835144,0.5032324194908142,0.01619916968047619,0.6016430854797363,0.5005313754081726,0.017410151660442352,0.5221191644668579,0.6049861311912537,-0.058077555149793625,0.5194951295852661,0.4910937547683716,-0.02219841070473194,332,257
44,0.1954370670094551,0.1925011645980009,1.0,1.0,-16.5,55.14276608977979,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43555986881256104,0.5029486417770386,0.01562004815787077,0.601032018661499,0.5003121495246887,0.017410052940249443,0.5225193500518799,0.6060651540756226,-0.05795031413435936,0.5197353959083557,0.491244375705719,-0.022467849776148796,332,257
45,0.20429314231121884,0.18946660763457482,1.0,1.0,-17.0,54.999468740082584,0.6725844592442407,2,-34,2653.0,106.01886624558857,False,78,46,0.4349326491355896,0.503071129322052,0.015554837882518768,0.6012963056564331,0.4999416470527649,0.018227100372314453,0.5229954123497009,0.6054855585098267,-0.058157410472631454,0.5197542309761047,0.49098485708236694,-0.02220403403043747,332,256
46,0.20017443682937797,0.18953469424416694,1.0,1.0,-16.5,54.64441841795402,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.43564572930336,0.5030226707458496,0.01647496223449707,0.6016431450843811,0.500194787979126,0.018019717186689377,0.522173285484314,0.604446291923523,-0.058629825711250305,0.5194688439369202,0.4906608760356903,-0.022046467289328575,332,257
47,0.2009283368202616,0.1887847325919542,1.0,1.0,-16.5,54.9230996686104,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4355621933937073,0.5035658478736877,0.016251450404524803,0.6012470126152039,0.5002126097679138,0.018033448606729507,0.5222415328025818,0.605396568775177,-0.05824589356780052,0.5191594362258911,0.4910472631454468,-0.021934757009148598,332,257
48,0.20431699615655058,0.18621557910298772,1.0,1.0,-16.5,54.52083263553061,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.43519699573516846,0.5034090280532837,0.01662047766149044,0.6013028621673584,0.5000084638595581,0.018534034490585327,0.5217379927635193,0.6046326160430908,-0.05856206640601158,0.5191321969032288,0.4911006987094879,-0.021641863510012627,331,257
49,0.19685453268489345,0.1880580461360027,1.0,1.0,-16.5,55.179211550382234,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43536341190338135,0.5034208297729492,0.01574055664241314,0.6010154485702515,0.5005301237106323,0.017908914014697075,0.5221030116081238,0.6059415340423584,-0.058570101857185364,0.5191648602485657,0.4910516142845154,-0.022469932213425636,332,257
50,0.19654241772642045,0.18488188970462383,1.0,1.0,-16.5,55.008305587099336,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43524616956710815,0.5034438967704773,0.015578796155750751,0.6009417772293091,0.5003507733345032,0.017785869538784027,0.5221953988075256,0.6054179072380066,-0.058681391179561615,0.5190797448158264,0.49089258909225464,-0.022715652361512184,332,257
51,0.19768961262431778,0.18356457399503445,1.0,1.0,-17.0,54.99414836230755,0.6725844592442407,2,-34,2653.0,106.01886624558857,False,78,46,0.435382217168808,0.5033189058303833,0.01528532337397337,0.6013564467430115,0.49999678134918213,0.01751764491200447,0.522508442401886,0.6055150628089905,-0.058233097195625305,0.5193181037902832,0.49102291464805603,-0.0227802786976099,332,256
52,0.1977361037142445,0.18526828985201255,1.0,1.0,-17.0,54.92421359824919,0.6725844592442407,2,-34,2653.0,106.01886624558857,False,78,46,0.4355204701423645,0.5033420920372009,0.01606290601193905,0.6013718247413635,0.49998268485069275,0.01824588142335415,0.5223016738891602,0.6048484444618225,-0.058622900396585464,0.5194335579872131,0.49048691987991333,-0.022073931992053986,332,256
53,0.196842508167308,0.17998802224640384,1.0,1.0,-16.5,54.89734831902599,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43583032488822937,0.5032796263694763,0.015980307012796402,0.6006410121917725,0.5005567073822021,0.017872903496026993,0.5220468640327454,0.6051525473594666,-0.05839276313781738,0.5192505121231079,0.49084386229515076,-0.022170424461364746,332,257
54,0.19698246148233522,0.18766820866648545,1.0,1.0,-16.5,54.73508708344034,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43538394570350647,0.5031246542930603,0.015987133607268333,0.6014626026153564,0.5004380345344543,0.01784544251859188,0.5223592519760132,0.6052818894386292,-0.058631688356399536,0.5195903182029724,0.4913102388381958,-0.022514397278428078,332,257
55,0.19165723620327324,0.1867942844705454,1.0,1.0,-17.0,55.081727774182646,0.6729577605972352,2,-34,2703.0,107.00467279516349,False,78,46,0.43590864539146423,0.503115177154541,0.015983212739229202,0.6019883751869202,0.5003499984741211,0.017722344025969505,0.5223850607872009,0.6063472628593445,-0.058548253029584885,0.5197334885597229,0.4916481375694275,-0.022477582097053528,332,257
56,0.19758206164952224,0.1867868840621542,1.0,1.0,-16.5,54.91419008616013,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.43588733673095703,0.5034304261207581,0.015710705891251564,0.6019245386123657,0.5003371238708496,0.017909344285726547,0.5232250094413757,0.6060577630996704,-0.05818554759025574,0.5200026035308838,0.4917339086532593,-0.022282792255282402,332,257
57,0.19840329074213814,0.18701223111071708,1.0,1.0,-16.5,54.610767021929874,0.665508971490982,2,-33,2649.5,107.00467279516349,False,78,46,0.43589240312576294,0.5029828548431396,0.01635812595486641,0.6019431948661804,0.5006725192070007,0.01775551401078701,0.5226835608482361,0.6049419641494751,-0.058397326618433,0.5198662877082825,0.4912315607070923,-0.02213689126074314,332,257
58,0.19698744589558162,0.1843944825311781,1.0,1.0,-16.5,54.975508045725014,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.4360463321208954,0.5032294392585754,0.016032874584197998,0.601821780204773,0.5007079839706421,0.01742999441921711,0.5229499340057373,0.6054501533508301,-0.058494191616773605,0.5204008221626282,0.4909682869911194,-0.022520506754517555,332,257
59,0.20583689594020613,0.19042268398069284,1.0,1.0,-16.5,55.162077486223964,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.43609821796417236,0.5033439993858337,0.016117660328745842,0.6012610793113708,0.5009350776672363,0.01741068810224533,0.5225911140441895,0.6058192849159241,-0.05827093869447708,0.5199713110923767,0.49095138907432556,-0.022296668961644173,332,257
60,0.1994655991609691,0.1927152313405969,1.0,1.0,-16.5,54.84280498355886,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.4359939396381378,0.5028827786445618,0.01593417301774025,0.6015429496765137,0.5005614757537842,0.017937028780579567,0.5232225656509399,0.6050428152084351,-0.05836620181798935,0.520488440990448,0.4908451437950134,-0.022207040339708328,332,257
61,0.20241844979845103,0.1876552166089154,1.0,1.0,-16.5,54.77426250581383,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.4360971748828888,0.5025399327278137,0.01544139627367258,0.6018379330635071,0.5007880926132202,0.017084775492548943,0.5228685736656189,0.6052606701850891,-0.05827989801764488,0.5203536748886108,0.4911969006061554,-0.022843049839138985,332,257
62,0.20181680202479332,0.1960755899270773,1.0,1.0,-16.5,54.69683684008141,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.436381459236145,0.5029882788658142,0.016276171430945396,0.6014568209648132,0.5008096694946289,0.017747530713677406,0.5231195688247681,0.6046814918518066,-0.05822925642132759,0.5204355716705322,0.49078595638275146,-0.021921485662460327,332,257
63,0.20265305092610666,0.1936470826489752,1.0,1.0,-16.5,54.90051356902309,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.43622133135795593,0.503082811832428,0.01594388857483864,0.6015215516090393,0.5009762644767761,0.017906971275806427,0.5232678651809692,0.6054844260215759,-0.05805771425366402,0.5203256607055664,0.49117565155029297,-0.022015796974301338,332,257
64,0.2074877778599253,0.19398455615525065,1.0,1.0,-16.5,54.35406627876273,0.6578585002255684,2,-33,2596.0,107.00467279516349,False,78,46,0.4354378879070282,0.503017008304596,0.016162656247615814,0.6016824245452881,0.5005108118057251,0.018314315006136894,0.5230674147605896,0.603823721408844,-0.05846644192934036,0.5202236771583557,0.49064958095550537,-0.021886086091399193,332,256
65,0.2028967903828091,0.19436570639609918,1.0,1.0,-16.5,54.499236613723696,0.6578585002255684,2,-33,2596.0,107.00467279516349,False,78,46,0.43574413657188416,0.5027596950531006,0.016249915584921837,0.6020030975341797,0.5004546046257019,0.01767125353217125,0.5228060483932495,0.6041527986526489,-0.05873296782374382,0.5203300714492798,0.49066072702407837,-0.022449247539043427,332,256
66,0.20751963792779185,0.19442356419591383,1.0,1.0,-16.5,54.96444884830077,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4357226490974426,0.5033558011054993,0.016066860407590866,0.6008713841438293,0.5007638335227966,0.018303895369172096,0.5231236219406128,0.6057383418083191,-0.05830266699194908,0.5200294852256775,0.491303414106369,-0.021896570920944214,332,257
67,0.20412591098680133,0.18881285069428838,1.0,1.0,-16.5,54.96718885960895,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.43577152490615845,0.5028963685035706,0.016030646860599518,0.6012519001960754,0.5008668303489685,0.017820868641138077,0.5225732326507568,0.6055903434753418,-0.058461520820856094,0.519846498966217,0.49113309383392334,-0.022396713495254517,332,257
68,0.20497838533888593,0.19403461501701327,1.0,1.0,-16.5,54.664648283572255,0.6655747707074052,2,-33,2625.0,106.00471687618433,False,78,46,0.4358469545841217,0.5032299757003784,0.016304386779665947,0.6012315154075623,0.5006412267684937,0.01771208830177784,0.5223328471183777,0.6048744916915894,-0.05842582881450653,0.5198584198951721,0.49103760719299316,-0.022196806967258453,332,257
69,0.2063632613430189,0.1902784981458993,1.0,1.0,-16.5,54.724149144095364,0.6722865997776161,2,-33,2600.0,105.00476179678711,False,78,46,0.43597283959388733,0.5033194422721863,0.016060492023825645,0.6015475392341614,0.5005794763565063,0.01720278151333332,0.5222499370574951,0.6047589182853699,-0.05828627571463585,0.5197173953056335,0.49080029129981995,-0.022468507289886475,332,257
70,0.20584775149445347,0.1893043770161504,1.0,1.5,-16.5,54.95409828094966,0.6589445985239942,3,-33,2650.0,107.00467279516349,False,78,46,0.4359303414821625,0.5033460259437561,0.015163921751081944,0.6017186641693115,0.5005760192871094,0.017537610605359077,0.5234700441360474,0.6057682633399963,-0.058357566595077515,0.5203995704650879,0.4913537800312042,-0.02296353690326214,332,257
71,0.19988769929443503,0.188810034705429,1.0,1.5,-16.5,54.79894366567481,0.6589445985239942,3,-33,2650.0,107.00467279516349,False,78,46,0.43577563762664795,0.5031766891479492,0.01501491479575634,0.6021531224250793,0.5004424452781677,0.01758671924471855,0.5237132906913757,0.6052857041358948,-0.05841592326760292,0.5206578373908997,0.491193950176239,-0.022971518337726593,332,257
72,0.1989342101840905,0.18067738679406412,1.0,1.0,-16.5,54.79932017229281,0.6722200899248701,2,-33,2624.5,106.00471687618433,False,78,46,0.436429500579834,0.5030034184455872,0.015338242053985596,0.6019983291625977,0.500948429107666,0.01720210164785385,0.5233259201049805,0.6054949760437012,-0.058171000331640244,0.5204442143440247,0.49139440059661865,-0.022772997617721558,332,257
